halo_id,center_x,center_y,center_z,fof_mass_msun,fof_particle_count,M200c_msun,R200c_pkpc,N200c,mass_bin,nearest_halo_distance_pkpc,nearest_halo_mass_msun,nearest_more_massive_distance_pkpc,nearest_more_massive_mass_msun,significant_neighbor_distance_pkpc,significant_neighbor_mass_msun,significant_neighbor_distance_R200,neighbor_count_500pkpc,neighbor_count_1000pkpc,neighbor_count_2000pkpc,isolated
492,3.6236949219e+04,3.9695300781e+04,3.9967527344e+04,1.5829681288e+12,204,8.5356123448e+11,1.9765486922e+02,110,11.5-12.0,1.9033479828e+03,7.1311161317e+12,1.9033479828e+03,7.1311161317e+12,1.9033479828e+03,7.1311161317e+12,9.6296539028e+00,0,0,1,1
647,1.4913936523e+04,4.0645078125e+04,4.6408046875e+04,1.1561874825e+12,149,8.5356123448e+11,1.9960062175e+02,110,11.5-12.0,3.9238121473e+03,6.5025846772e+12,3.9238121473e+03,6.5025846772e+12,3.9238121473e+03,6.5025846772e+12,1.9658316256e+01,0,0,0,1
675,3.7499511719e+04,2.1746660156e+04,3.9423140625e+04,1.1173892007e+12,144,8.5356123448e+11,1.9509168904e+02,110,11.5-12.0,2.5597988536e+03,1.1848981864e+13,2.5597988536e+03,1.1848981864e+13,2.5597988536e+03,1.1848981864e+13,1.3121004109e+01,0,0,0,1
702,2.7719679688e+04,1.6062287598e+03,2.7997066406e+04,1.0630716969e+12,137,8.5356123448e+11,1.9898782692e+02,110,11.5-12.0,4.7487665274e+03,2.2114995621e+12,4.7487665274e+03,2.2114995621e+12,4.7487665274e+03,2.2114995621e+12,2.3864608207e+01,0,0,0,1
706,1.9335318359e+04,2.3755074219e+04,8.5926357422e+03,1.0553120858e+12,136,8.5356123448e+11,2.0038622832e+02,110,11.5-12.0,2.5668707665e+03,1.8079978876e+12,2.5668707665e+03,1.8079978876e+12,2.5668707665e+03,1.8079978876e+12,1.2809616649e+01,0,0,0,1
740,1.0773794922e+04,3.9311097656e+04,5.2798432617e+03,1.0009945820e+12,129,8.5356123448e+11,1.9889511859e+02,110,11.5-12.0,1.4842751629e+03,9.1563841517e+11,1.4842751629e+03,9.1563841517e+11,1.4842751629e+03,9.1563841517e+11,7.4626022669e+00,0,0,1,1
742,1.4743292969e+04,1.1171206055e+04,8.4633476562e+03,9.9323485766e+11,128,8.5356123448e+11,1.9286128498e+02,110,11.5-12.0,2.9924812445e+03,1.7071224690e+12,2.9924812445e+03,1.7071224690e+12,2.9924812445e+03,1.7071224690e+12,1.5516236163e+01,0,0,0,1
775,7.7330206299e+02,4.0502562500e+04,5.3318422852e+03,9.5443668921e+11,123,8.5356123448e+11,1.9487940624e+02,110,11.5-12.0,2.5455115610e+03,7.5889353393e+12,2.5455115610e+03,7.5889353393e+12,2.5455115610e+03,7.5889353393e+12,1.3061983357e+01,0,0,0,1
509,1.6010996094e+04,3.3510128906e+04,2.2424281250e+04,1.5053716785e+12,194,8.4580158689e+11,1.9900316548e+02,109,11.5-12.0,1.6024746250e+03,3.5616782421e+12,1.6024746250e+03,3.5616782421e+12,1.6024746250e+03,3.5616782421e+12,8.0525082157e+00,0,0,1,1
600,3.5983527344e+04,3.2025673828e+04,3.5643531250e+04,1.2493032681e+12,161,8.4580158689e+11,1.9414591533e+02,109,11.5-12.0,2.2554356944e+03,9.2339806276e+11,2.2554356944e+03,9.2339806276e+11,2.2554356944e+03,9.2339806276e+11,1.1617219402e+01,0,0,0,1
649,6.2012138672e+03,3.2986285156e+04,4.0256800781e+04,1.1561874825e+12,149,8.4580158689e+11,2.0018759470e+02,109,11.5-12.0,7.8368752014e+03,2.3992830336e+13,7.8368752014e+03,2.3992830336e+13,7.8368752014e+03,2.3992830336e+13,3.9147656543e+01,0,0,0,1
656,2.2134355469e+03,3.2818371094e+04,2.7049281250e+04,1.1484278715e+12,148,8.4580158689e+11,1.9747877213e+02,109,11.5-12.0,3.4007735763e+03,1.5596891648e+12,3.4007735763e+03,1.5596891648e+12,3.4007735763e+03,1.5596891648e+12,1.7220957674e+01,0,0,0,1
701,2.0640739441e+02,1.1526197266e+04,2.9669406250e+04,1.0630716969e+12,137,8.4580158689e+11,1.9920921425e+02,109,11.5-12.0,5.0334466917e+03,1.0785910145e+12,5.0334466917e+03,1.0785910145e+12,5.0334466917e+03,1.0785910145e+12,2.5267137921e+01,0,0,0,1
709,4.4502156250e+04,4.1457261719e+04,4.3797832031e+04,1.0475524748e+12,135,8.4580158689e+11,1.9103793785e+02,109,11.5-12.0,1.1029118947e+03,7.9924370138e+11,2.2611961223e+03,1.1251489000e+12,1.1029118947e+03,7.9924370138e+11,5.7732610972e+00,0,0,1,1
715,1.8874029297e+04,3.5685097656e+04,1.5017505859e+04,1.0320331394e+12,133,8.4580158689e+11,1.9636971107e+02,109,11.5-12.0,6.5037904278e+03,2.0252680200e+12,6.5037904278e+03,2.0252680200e+12,6.5037904278e+03,2.0252680200e+12,3.3120130352e+01,0,0,0,1
542,4.7083496094e+04,3.6035671875e+04,4.8107531250e+04,1.3812172222e+12,178,8.3804193931e+11,1.9764025589e+02,108,11.5-12.0,1.1726226480e+03,1.3579383276e+12,1.1726226480e+03,1.3579383276e+12,1.1726226480e+03,1.3579383276e+12,5.9331164228e+00,0,0,1,1
580,4.4517687500e+04,4.6934636719e+04,9.9101240234e+03,1.2881015499e+12,166,8.3804193931e+11,1.9808910404e+02,108,11.5-12.0,6.4128974515e+03,2.6615591221e+12,6.4128974515e+03,2.6615591221e+12,6.4128974515e+03,2.6615591221e+12,3.2373802096e+01,0,0,0,1
645,2.7011205078e+04,4.2335734375e+04,3.8782824219e+04,1.1639470935e+12,150,8.3804193931e+11,1.9894489800e+02,108,11.5-12.0,2.8039578781e+03,9.6219630069e+11,2.8039578781e+03,9.6219630069e+11,2.8039578781e+03,9.6219630069e+11,1.4094143184e+01,0,0,0,1
653,3.3779753906e+04,2.1646943359e+04,4.2434359375e+04,1.1484278715e+12,148,8.3804193931e+11,1.9596251486e+02,108,11.5-12.0,3.0156811052e+03,8.2252264414e+11,6.2838654919e+03,2.2735767428e+12,3.0156811052e+03,8.2252264414e+11,1.5389071259e+01,0,0,0,1
731,2.6435716797e+04,2.7678326172e+04,3.2657988281e+03,1.0165138041e+12,131,8.3804193931e+11,1.9818657286e+02,108,11.5-12.0,1.9268977766e+03,1.5053716317e+12,1.9268977766e+03,1.5053716317e+12,1.9268977766e+03,1.5053716317e+12,9.7226454286e+00,0,0,1,1
791,1.6640642578e+04,3.5571988281e+04,6.2463500977e+03,9.3891735383e+11,121,8.3804193931e+11,1.9812640316e+02,108,11.5-12.0,2.9112854116e+03,2.9921201092e+13,2.9112854116e+03,2.9921201092e+13,2.9112854116e+03,2.9921201092e+13,1.4694080977e+01,0,0,0,1
541,3.4491862793e+03,3.4353816406e+04,7.9362954102e+03,1.3889769465e+12,179,8.3028229172e+11,1.9592051708e+02,107,11.5-12.0,5.8214160424e+03,1.7769592972e+12,5.8214160424e+03,1.7769592972e+12,5.8214160424e+03,1.7769592972e+12,2.9713151686e+01,0,0,0,1
574,3.7496070312e+04,6.8532680664e+03,4.3567789062e+04,1.2958611609e+12,167,8.3028229172e+11,1.9723310598e+02,107,11.5-12.0,4.6524721848e+03,1.3036207945e+12,4.6524721848e+03,1.3036207945e+12,4.6524721848e+03,1.3036207945e+12,2.3588698062e+01,0,0,0,1
581,8.9359990234e+03,4.3945136719e+04,4.7655445312e+04,1.2881015499e+12,166,8.3028229172e+11,1.9883200854e+02,107,11.5-12.0,2.4345719599e+03,2.6615591221e+12,2.4345719599e+03,2.6615591221e+12,2.4345719599e+03,2.6615591221e+12,1.2244366376e+01,0,0,0,1
651,2.9149704590e+03,1.6387625000e+04,9.1639746094e+03,1.1484278715e+12,148,8.3028229172e+11,1.8912718801e+02,107,11.5-12.0,6.5267424082e+03,1.5519295172e+12,6.5267424082e+03,1.5519295172e+12,6.5267424082e+03,1.5519295172e+12,3.4509805157e+01,0,0,0,1
743,5.5906328125e+03,3.4052703125e+04,2.1328052734e+04,9.9323485766e+11,128,8.3028229172e+11,1.9667843805e+02,107,11.5-12.0,4.2783997650e+03,8.6132088207e+11,4.2783997650e+03,8.6132088207e+11,4.2783997650e+03,8.6132088207e+11,2.1753273045e+01,0,0,0,1
752,4.2119250000e+04,4.5488070312e+04,4.7859988281e+04,9.8547524664e+11,127,8.3028229172e+11,1.9638125387e+02,107,11.5-12.0,2.9608898922e+03,6.3691187387e+13,2.9608898922e+03,6.3691187387e+13,2.9608898922e+03,6.3691187387e+13,1.5077253220e+01,0,0,0,1
755,3.8132261719e+04,3.7764809570e+03,4.2314238281e+04,9.8547524664e+11,127,8.3028229172e+11,1.9726060104e+02,107,11.5-12.0,1.5899438701e+03,3.0650607965e+12,1.5899438701e+03,3.0650607965e+12,1.5899438701e+03,3.0650607965e+12,8.0601187552e+00,0,0,1,1
802,2.2934589844e+04,1.6450496826e+03,4.7523574219e+04,9.1563840743e+11,118,8.3028229172e+11,1.9312681778e+02,107,11.5-12.0,5.9101602141e+03,3.6703133083e+12,5.9101602141e+03,3.6703133083e+12,5.9101602141e+03,3.6703133083e+12,3.0602483291e+01,0,0,0,1
613,3.3670300781e+04,3.5202929688e+04,6.9884882812e+03,1.2337839327e+12,159,8.2252264414e+11,1.9698120677e+02,106,11.5-12.0,3.1490321266e+03,1.5441698697e+12,3.1490321266e+03,1.5441698697e+12,3.1490321266e+03,1.5441698697e+12,1.5986459714e+01,0,0,0,1
684,2.0215906250e+04,4.1986728516e+03,6.4464160156e+03,1.1018699787e+12,142,8.2252264414e+11,1.9517897825e+02,106,11.5-12.0,2.7453098906e+03,1.6605645834e+12,2.7453098906e+03,1.6605645834e+12,2.7453098906e+03,1.6605645834e+12,1.4065602327e+01,0,0,0,1
721,3.3433277344e+04,2.3529222656e+04,4.1757222656e+04,1.0242735284e+12,132,8.2252264414e+11,1.9180618355e+02,106,11.5-12.0,3.0156811052e+03,8.3804193931e+11,3.0156811052e+03,8.3804193931e+11,3.0156811052e+03,8.3804193931e+11,1.5722543712e+01,0,0,0,1
726,1.9480636719e+04,1.5422491211e+04,3.2984960938e+04,1.0165138041e+12,131,8.2252264414e+11,1.9330630659e+02,106,11.5-12.0,1.8208172805e+03,1.0785910145e+12,1.8208172805e+03,1.0785910145e+12,1.8208172805e+03,1.0785910145e+12,9.4193371786e+00,0,0,1,1
587,4.1202128906e+04,4.3118671875e+04,4.3623218750e+04,1.2725822145e+12,164,8.1476299655e+11,1.9646062217e+02,105,11.5-12.0,2.9953684162e+03,1.1096296048e+12,2.9953684162e+03,1.1096296048e+12,2.9953684162e+03,1.1096296048e+12,1.5246660542e+01,0,0,0,1
671,2.1295263672e+04,1.3819656250e+04,4.6347412109e+03,1.1251489251e+12,145,8.1476299655e+11,1.9612825336e+02,105,11.5-12.0,1.4689213667e+03,4.8963376269e+12,1.4689213667e+03,4.8963376269e+12,1.4689213667e+03,4.8963376269e+12,7.4895959227e+00,0,0,1,1
724,3.9064808594e+04,2.2062001953e+03,1.0520452148e+04,1.0242735284e+12,132,8.1476299655e+11,1.9522347007e+02,105,11.5-12.0,5.1499156166e+03,4.3298833531e+12,5.1499156166e+03,4.3298833531e+12,5.1499156166e+03,4.3298833531e+12,2.6379592652e+01,0,0,0,1
769,4.0177070312e+04,2.8902302734e+04,3.1442656250e+04,9.6219630023e+11,124,8.1476299655e+11,1.9576499238e+02,105,11.5-12.0,6.5498790647e+03,2.9874643207e+12,6.5498790647e+03,2.9874643207e+12,6.5498790647e+03,2.9874643207e+12,3.3457866930e+01,0,0,0,1
784,1.0747730713e+03,5.6249594727e+03,3.4199375000e+04,9.3891735383e+11,121,8.1476299655e+11,1.8518820638e+02,105,11.5-12.0,3.3782224787e+03,4.3376430007e+12,3.3782224787e+03,4.3376430007e+12,3.3782224787e+03,4.3376430007e+12,1.8242103775e+01,0,0,0,1
789,3.4594988281e+04,3.8623246094e+04,3.7322175781e+04,9.3891735383e+11,121,8.1476299655e+11,1.9274406759e+02,105,11.5-12.0,1.7183198727e+03,3.2668116338e+12,1.7183198727e+03,3.2668116338e+12,1.7183198727e+03,3.2668116338e+12,8.9150337759e+00,0,0,1,1
624,3.7525028229e+01,4.3742863281e+04,2.8185906250e+04,1.2105049863e+12,156,8.0700334896e+11,1.9372633703e+02,104,11.5-12.0,2.8871978627e+03,2.1307992272e+13,2.8871978627e+03,2.1307992272e+13,2.8871978627e+03,2.1307992272e+13,1.4903486572e+01,0,0,0,1
666,2.9135464844e+04,1.3813062500e+04,2.8309089844e+04,1.1329085361e+12,146,8.0700334896e+11,1.9049064877e+02,104,11.5-12.0,7.5521098376e+03,1.8079978876e+12,7.5521098376e+03,1.8079978876e+12,7.5521098376e+03,1.8079978876e+12,3.9645567309e+01,0,0,0,1
749,1.4982814941e+03,4.4255121094e+04,1.7314183594e+04,9.8547524664e+11,127,8.0700334896e+11,1.9046389186e+02,104,11.5-12.0,1.0007062567e+03,6.6189793910e+12,1.0007062567e+03,6.6189793910e+12,1.0007062567e+03,6.6189793910e+12,5.2540470896e+00,0,0,2,1
766,4.8168832031e+04,1.5562508789e+04,4.6968496094e+04,9.6219630023e+11,124,8.0700334896e+11,1.8704431654e+02,104,11.5-12.0,7.3030597625e+03,9.5443665310e+11,7.3030597625e+03,9.5443665310e+11,7.3030597625e+03,9.5443665310e+11,3.9044542479e+01,0,0,0,1
795,8.4474951172e+03,3.3614917969e+04,8.1938427734e+03,9.3115768614e+11,120,8.0700334896e+11,1.8585559492e+02,104,11.5-12.0,2.8475324384e+03,4.1048535731e+12,2.8475324384e+03,4.1048535731e+12,2.8475324384e+03,4.1048535731e+12,1.5321209134e+01,0,0,0,1
588,2.6481181641e+04,3.7513093750e+04,1.4887590332e+03,1.2725822145e+12,164,7.9924370138e+11,1.9586162754e+02,103,11.5-12.0,2.1914735035e+03,3.5865091143e+13,2.1914735035e+03,3.5865091143e+13,2.1914735035e+03,3.5865091143e+13,1.1188886414e+01,0,0,0,1
614,4.4885890625e+04,4.1540703125e+04,4.4427960938e+04,1.2260243217e+12,158,7.9924370138e+11,1.9305921571e+02,103,11.5-12.0,1.1029118947e+03,8.4580158689e+11,1.1029118947e+03,8.4580158689e+11,1.1029118947e+03,8.4580158689e+11,5.7128166125e+00,0,0,1,1
638,2.6917819824e+03,4.1965140625e+04,1.5311650391e+04,1.1794664289e+12,152,7.9924370138e+11,1.9331355441e+02,103,11.5-12.0,1.3224826565e+03,2.2347785048e+12,1.3224826565e+03,2.2347785048e+12,1.3224826565e+03,2.2347785048e+12,6.8411274134e+00,0,0,2,1
641,1.9234832031e+04,1.6133962891e+04,6.6873281250e+03,1.1717068179e+12,151,7.9924370138e+11,1.9234900595e+02,103,11.5-12.0,2.7736290966e+03,9.0787876758e+11,2.7736290966e+03,9.0787876758e+11,2.7736290966e+03,9.0787876758e+11,1.4419773489e+01,0,0,0,1
672,2.5912574219e+04,6.7270639648e+03,3.5691070312e+04,1.1251489251e+12,145,7.9924370138e+11,1.9470212076e+02,103,11.5-12.0,2.2381630531e+03,9.5443665310e+11,2.2381630531e+03,9.5443665310e+11,2.2381630531e+03,9.5443665310e+11,1.1495319333e+01,0,0,0,1
689,1.3118423828e+04,6.1844589844e+03,7.2019340820e+03,1.0941102543e+12,141,7.9924370138e+11,1.9318202236e+02,103,11.5-12.0,1.2805787437e+03,1.3579383276e+12,1.2805787437e+03,1.3579383276e+12,1.2805787437e+03,1.3579383276e+12,6.6288711964e+00,0,0,2,1
694,2.5040458984e+04,2.1304125000e+04,8.7939765625e+03,1.0785910322e+12,139,7.9924370138e+11,1.9614678154e+02,103,11.5-12.0,7.0944512142e+03,1.9864697821e+12,7.0944512142e+03,1.9864697821e+12,7.0944512142e+03,1.9864697821e+12,3.6169093159e+01,0,0,0,1
712,2.7926740723e+03,3.8928800781e+04,2.1034730469e+04,1.0475524748e+12,135,7.9924370138e+11,1.9433347476e+02,103,11.5-12.0,3.9109086629e+03,1.6217663455e+12,3.9109086629e+03,1.6217663455e+12,3.9109086629e+03,1.6217663455e+12,2.0124729760e+01,0,0,0,1
735,2.3007613281e+04,1.1010683594e+04,4.2965429688e+03,1.0009945820e+12,129,7.9924370138e+11,1.9399076270e+02,103,11.5-12.0,3.3502772620e+03,1.8312768303e+12,3.3502772620e+03,1.8312768303e+12,3.3502772620e+03,1.8312768303e+12,1.7270292747e+01,0,0,0,1
768,3.0261363281e+04,5.5954218750e+03,2.7731222656e+04,9.6219630023e+11,124,7.9924370138e+11,1.9504206868e+02,103,11.5-12.0,5.6680820465e+03,1.3812172703e+12,5.6680820465e+03,1.3812172703e+12,5.6680820465e+03,1.3812172703e+12,2.9060817929e+01,0,0,0,1
773,1.2650699463e+03,4.4311894531e+04,3.5117378906e+04,9.6219630023e+11,124,7.9924370138e+11,1.8666930810e+02,103,11.5-12.0,3.0704927946e+03,1.1329085476e+12,3.0704927946e+03,1.1329085476e+12,3.0704927946e+03,1.1329085476e+12,1.6448835783e+01,0,0,0,1
680,2.2235458984e+04,4.2890261719e+04,3.3469926758e+03,1.1173892007e+12,144,7.9148405379e+11,1.9555032449e+02,102,11.5-12.0,3.4527691208e+03,1.1561874903e+12,3.4527691208e+03,1.1561874903e+12,3.4527691208e+03,1.1561874903e+12,1.7656678044e+01,0,0,0,1
693,7.3625527344e+03,3.2667107422e+04,1.0861785156e+04,1.0863506433e+12,140,7.9148405379e+11,1.9423794678e+02,102,11.5-12.0,1.6546352743e+03,2.0873452007e+12,1.6546352743e+03,2.0873452007e+12,1.6546352743e+03,2.0873452007e+12,8.5185994895e+00,0,0,1,1
739,1.7822976562e+04,4.1151761719e+04,4.6123779297e+03,1.0009945820e+12,129,7.9148405379e+11,1.9218823121e+02,102,11.5-12.0,1.0751714257e+03,1.2834457108e+13,1.0751714257e+03,1.2834457108e+13,1.0751714257e+03,1.2834457108e+13,5.5943666217e+00,0,0,1,1
747,5.1370888672e+03,4.8186062500e+04,4.3385023438e+04,9.9323485766e+11,128,7.9148405379e+11,1.9033957528e+02,102,11.5-12.0,2.6498551193e+03,3.6625536607e+12,2.6498551193e+03,3.6625536607e+12,2.6498551193e+03,3.6625536607e+12,1.3921724451e+01,0,0,0,1
623,2.5450751953e+03,4.8284652344e+04,6.4758911133e+03,1.2105049863e+12,156,7.8372440620e+11,1.9456826397e+02,101,11.5-12.0,3.1709259640e+03,1.1406681952e+12,3.1709259640e+03,1.1406681952e+12,3.1709259640e+03,1.1406681952e+12,1.6297241386e+01,0,0,0,1
634,4.0543675781e+04,4.6507843750e+04,4.4936726562e+04,1.1872260399e+12,153,7.8372440620e+11,1.8702665386e+02,101,11.5-12.0,4.1435319875e+03,1.8933540110e+12,4.1435319875e+03,1.8933540110e+12,4.1435319875e+03,1.8933540110e+12,2.2154767259e+01,0,0,0,1
664,9.1956503906e+03,2.5729363281e+04,1.1352499023e+04,1.1329085361e+12,146,7.8372440620e+11,1.9288043992e+02,101,11.5-12.0,1.6377721380e+03,1.2415436138e+12,1.6377721380e+03,1.2415436138e+12,1.6377721380e+03,1.2415436138e+12,8.4911261021e+00,0,0,2,1
714,5.0349497070e+03,2.3059898438e+04,7.3557626953e+03,1.0397927505e+12,134,7.8372440620e+11,1.9474185016e+02,101,11.5-12.0,3.7446803190e+03,9.8547524345e+11,3.7446803190e+03,9.8547524345e+11,3.7446803190e+03,9.8547524345e+11,1.9228944964e+01,0,0,0,1
720,3.3324625000e+04,2.1979152344e+04,2.5262150391e+04,1.0242735284e+12,132,7.8372440620e+11,1.9367675445e+02,101,11.5-12.0,9.9584211894e+03,3.8643044979e+12,9.9584211894e+03,3.8643044979e+12,9.9584211894e+03,3.8643044979e+12,5.1417740956e+01,0,0,0,1
774,1.8546968750e+04,2.6828339844e+03,1.5155705078e+04,9.5443668921e+11,123,7.8372440620e+11,1.8138695084e+02,101,11.5-12.0,2.8388379317e+03,3.9031027358e+12,2.8388379317e+03,3.9031027358e+12,2.8388379317e+03,3.9031027358e+12,1.5650728558e+01,0,0,0,1
780,3.9214679688e+04,3.9271894531e+04,3.9505683594e+04,9.4667702152e+11,122,7.8372440620e+11,1.9324484082e+02,101,11.5-12.0,1.2915243168e+03,1.1484278428e+12,1.2915243168e+03,1.1484278428e+12,1.2915243168e+03,1.1484278428e+12,6.6833572964e+00,0,0,1,1
668,1.9967802734e+04,2.8034697266e+04,6.5216567383e+03,1.1329085361e+12,146,7.7596475862e+11,1.9275693096e+02,100,11.5-12.0,2.6607945061e+03,1.2749100984e+13,2.6607945061e+03,1.2749100984e+13,2.6607945061e+03,1.2749100984e+13,1.3803884991e+01,0,0,0,1
744,4.8043945312e+03,3.6937824219e+04,1.6253232422e+04,9.9323485766e+11,128,7.7596475862e+11,1.9257433066e+02,100,11.5-12.0,2.2029556645e+03,6.7353741048e+12,2.2029556645e+03,6.7353741048e+12,2.2029556645e+03,6.7353741048e+12,1.1439508355e+01,0,0,0,1
754,4.2152646484e+03,4.0423621094e+04,3.4122507812e+04,9.8547524664e+11,127,7.7596475862e+11,1.8463336498e+02,100,11.5-12.0,2.0110724820e+03,2.6786303468e+13,2.0110724820e+03,2.6786303468e+13,2.0110724820e+03,2.6786303468e+13,1.0892248442e+01,0,0,0,1
786,1.5107540039e+04,8.8041632080e+02,2.0538673828e+04,9.3891735383e+11,121,7.7596475862e+11,1.9362504138e+02,100,11.5-12.0,5.7710510035e+03,1.6062470503e+12,5.7710510035e+03,1.6062470503e+12,5.7710510035e+03,1.6062470503e+12,2.9805292551e+01,0,0,0,1
790,3.4044574219e+04,4.4703628906e+04,4.5216566406e+04,9.3891735383e+11,121,7.7596475862e+11,1.8497510919e+02,100,11.5-12.0,5.8300174399e+03,2.3356539234e+12,5.8300174399e+03,2.3356539234e+12,5.8300174399e+03,2.3356539234e+12,3.1517848350e+01,0,0,0,1
793,3.6563828125e+04,4.8777105469e+04,3.9740671875e+04,9.3115768614e+11,120,7.7596475862e+11,1.8643900397e+02,100,11.5-12.0,1.1659337779e+03,1.6838435262e+12,1.1659337779e+03,1.6838435262e+12,1.1659337779e+03,1.6838435262e+12,6.2537009588e+00,0,0,1,1
816,3.0791535156e+04,1.9465787109e+04,3.3142050781e+04,9.0011912871e+11,116,7.7596475862e+11,1.9356285102e+02,100,11.5-12.0,3.6359253180e+03,9.9323489103e+11,3.6359253180e+03,9.9323489103e+11,3.6359253180e+03,9.9323489103e+11,1.8784210394e+01,0,0,0,1
